iso3,iso_year,iso_week,dengue_lag6w,dengue_lag8w,dengue_lag10w,dengue_lag12w,dengue_lag14w,dengue_roll4w,dengue_roll8w,temp_c_dengue_lag0w,humidity_pct_dengue_lag2w,dewpoint_c_dengue_lag0w,precip_mm_dengue_lag0w,sin_week,cos_week,quarter,who_region_enc,dengue_log1p
PHL,2013,23,7.539027055823995,7.535830462798367,7.57095858316901,7.719573989259581,7.839131648274333,7.770635071789057,7.64876958218985,26.77732276916504,82.84378051757812,24.0027084350586,11.41246509552002,0.35460488704253584,-0.9350162426854147,2,5,8.034631032923107
PHL,2013,24,7.590852123688581,7.441906728051625,7.547501682814967,7.665284718471351,7.859413154693583,7.869262036845994,7.711119653455442,26.77732276916504,84.84915924072266,24.0027084350586,11.41246509552002,0.23931566428755768,-0.970941817426052,2,5,8.22817689595132
PHL,2013,25,7.640123172695364,7.539027055823995,7.535830462798367,7.57095858316901,7.719573989259581,7.996301775725762,7.809403424442904,26.77732276916504,84.84915924072266,24.0027084350586,11.41246509552002,0.12053668025532308,-0.992708874098054,2,5,8.401108712395436
PHL,2013,26,7.720017940432244,7.590852123688581,7.441906728051625,7.547501682814967,7.665284718471351,8.140767531153239,7.9171636315143346,26.77732276916504,84.84915924072266,24.0027084350586,11.41246509552002,-3.216245299353273e-16,-1.0,2,5,8.651549243915316
PHL,2013,27,7.823245690685523,7.640123172695364,7.539027055823995,7.535830462798367,7.57095858316901,8.328866471296294,8.049750771542676,26.17621612548828,84.84915924072266,23.541807174682617,12.626980781555176,-0.12053668025532283,-0.992708874098054,3,5,8.823353485113792
PHL,2013,28,7.899153483343097,7.720017940432244,7.590852123688581,7.441906728051625,7.547501682814967,8.526047084343965,8.19765456059498,26.17621612548828,84.84915924072266,23.541807174682617,12.626980781555176,-0.23931566428755743,-0.9709418174260521,3,5,8.869257522797287
PHL,2013,29,8.034631032923107,7.823245690685523,7.640123172695364,7.539027055823995,7.535830462798367,8.686317241055457,8.34130950839061,26.17621612548828,85.49210357666016,23.541807174682617,12.626980781555176,-0.3546048870425356,-0.9350162426854148,3,5,9.018574356354229
PHL,2013,30,8.22817689595132,7.899153483343097,7.720017940432244,7.590852123688581,7.441906728051625,8.840683652045156,8.490725591599197,26.17621612548828,85.49210357666016,23.541807174682617,12.626980781555176,-0.46472317204376806,-0.8854560256532101,3,5,9.004053937728395
PHL,2013,31,8.401108712395436,8.034631032923107,7.823245690685523,7.640123172695364,7.539027055823995,8.928809825498426,8.62883814839736,26.14170837402344,85.49210357666016,23.48109436035156,10.8308744430542,-0.5680647467311556,-0.8229838658936565,3,5,9.03097444300786
PHL,2013,32,8.651549243915316,8.22817689595132,7.899153483343097,7.720017940432244,7.590852123688581,8.980715064971942,8.753381074657954,26.14170837402344,85.49210357666016,23.48109436035156,10.8308744430542,-0.663122658240795,-0.7485107481711013,3,5,9.042868018032436
PHL,2013,33,8.823353485113792,8.401108712395436,8.034631032923107,7.823245690685523,7.640123172695364,9.02411768878073,8.855217464918093,26.14170837402344,85.35263061523438,23.48109436035156,10.8308744430542,-0.7485107481711011,-0.6631226582407952,3,5,8.949884285777994
PHL,2013,34,8.869257522797287,8.651549243915316,8.22817689595132,7.899153483343097,7.720017940432244,9.006945171136671,8.923814411590914,26.14170837402344,85.35263061523438,23.48109436035156,10.8308744430542,-0.8229838658936564,-0.5680647467311559,3,5,8.94715577112479
PHL,2013,35,9.018574356354229,8.823353485113792,8.401108712395436,8.034631032923107,7.823245690685523,8.99272062948577,8.960765227492098,26.30093574523925,85.35263061523438,23.609926223754883,11.12665557861328,-0.8854560256532096,-0.4647231720437691,3,5,8.875287128108384
PHL,2013,36,9.004053937728395,8.869257522797287,8.651549243915316,8.22817689595132,7.899153483343097,8.9537988007609,8.967256932866423,26.30093574523925,85.35263061523438,23.609926223754883,11.12665557861328,-0.9350162426854147,-0.3546048870425359,3,5,8.812396905266864
PHL,2013,37,9.03097444300786,9.018574356354229,8.823353485113792,8.401108712395436,8.034631032923107,8.896181022569507,8.960149355675119,26.30093574523925,85.24352264404297,23.609926223754883,11.12665557861328,-0.970941817426052,-0.23931566428755774,3,5,8.760766624241956
PHL,2013,38,9.042868018032436,9.004053937728395,8.869257522797287,8.651549243915316,8.22817689595132,8.848901607185498,8.927923389161085,26.30093574523925,85.24352264404297,23.609926223754883,11.12665557861328,-0.992708874098054,-0.12053668025532357,3,5,8.820108644508608
PHL,2013,39,8.949884285777994,9.03097444300786,9.018574356354229,8.823353485113792,8.401108712395436,8.817139825531452,8.904930227508611,26.30093574523925,85.24352264404297,23.609926223754883,11.12665557861328,-1.0,-1.8369701987210297e-16,3,5,8.869398159883518
PHL,2013,40,8.94715577112479,9.042868018032436,9.004053937728395,8.869257522797287,8.651549243915316,8.815667583475236,8.884733192118068,25.790864944458008,85.24352264404297,22.96312141418457,7.922382831573486,-0.992708874098054,0.1205366802553232,4,5,8.750207862525711
PHL,2013,41,8.875287128108384,8.949884285777994,9.03097444300786,9.018574356354229,8.823353485113792,8.800120322789947,8.848150672679727,25.790864944458008,85.24352264404297,22.96312141418457,7.922382831573486,-0.9709418174260521,0.23931566428755738,4,5,8.6278397115033
PHL,2013,42,8.812396905266864,8.94715577112479,9.042868018032436,9.004053937728395,8.869257522797287,8.766888594605284,8.807895100895392,25.790864944458008,84.47244262695312,22.96312141418457,7.922382831573486,-0.9350162426854148,0.35460488704253557,4,5,8.463370384718731
